x	y	cut_x	y_label_idx
将风扇调成自然风试试看哟	HomeAppliance-Control	将 风扇 调 成 自然风 试试看 哟	4
好热呀，帮我把空调温度再调低五度	HomeAppliance-Control	好 热 呀 ， 帮 我 把 空调 温度 再 调低 五度	4
把厨房灯的色温调为白光	HomeAppliance-Control	把 厨房 灯 的 色温 调 为 白光	4
空调风速小点哦	HomeAppliance-Control	空调 风速 小点 哦	4
空调调为制热模式可以吗	HomeAppliance-Control	空调 调 为 制热 模式 可以 吗	4
这个电饭煲可以关闭了	HomeAppliance-Control	这个 电饭煲 可以 关闭 了	4
我们可以远程关闭卧室的智能台灯	HomeAppliance-Control	我们 可以 远程 关闭 卧室 的 智能 台灯	4
可以不可以帮我把取暖温度调到28度	HomeAppliance-Control	可以 不 可以 帮 我 把 取暖 温度 调到 28 度	4
空调要调低10度	HomeAppliance-Control	空调 要 调低 10 度	4
门窗传感器快点儿打开	HomeAppliance-Control	门窗 传感器 快点儿 打开	4
吸尘器静音	HomeAppliance-Control	吸尘器 静音	4
风速卧室空调风速到最大呀	HomeAppliance-Control	风速 卧室 空调 风速 到 最大 呀	4
关闭小夜灯	HomeAppliance-Control	关闭 小夜灯	4
早上起床后，你可以帮我打开我的电动牙刷吗？	HomeAppliance-Control	早上 起床 后 ， 你 可以 帮 我 打开 我 的 电动牙刷 吗 ？	4
新一代苹果IPHONE手机	HomeAppliance-Control	新一代 苹果 IPHONE 手机	4
我要用家用摄像机。	HomeAppliance-Control	我要 用 家用 摄像机 。	4
帮我把空调调整为节能模式吧	HomeAppliance-Control	帮 我 把 空调 调整 为 节能 模式 吧	4
三十二寸平板高清市场售价多少钱海信新款系列	HomeAppliance-Control	三十二 寸 平板 高清 市场 售价 多少 钱 海信 新款 系列	4
帮我插上电饭煲的电源。	HomeAppliance-Control	帮 我 插 上 电饭煲 的 电源 。	4
能不能让洗衣机马上进入脱水呢	HomeAppliance-Control	能 不能 让 洗衣机 马上 进入 脱水 呢	4
今天太累了，帮我打开电动按摩器吧，我需要按摩	HomeAppliance-Control	今天 太累 了 ， 帮 我 打开 电动 按摩器 吧 ， 我 需要 按摩	4
打开一下卧室空调吧，天气有点热了	HomeAppliance-Control	打开 一下 卧室 空调 吧 ， 天气 有点 热 了	4
现在把空调设置为节能模式，太费电啦	HomeAppliance-Control	现在 把 空调 设置 为 节能 模式 ， 太 费电 啦	4
我让你打开自动报警系统	HomeAppliance-Control	我 让 你 打开 自动 报警 系统	4
帮我开一下洗衣机，我要洗衣服	HomeAppliance-Control	帮 我 开 一下 洗衣机 ， 我要 洗衣服	4
可以把客厅空调调成送风模式吗	HomeAppliance-Control	可以 把 客厅 空调 调 成 送风 模式 吗	4
请给我把暖风的温度调高百分之10	HomeAppliance-Control	请 给 我 把 暖风 的 温度 调 高 百分之 10	4
可以帮我打开床头灯吗	HomeAppliance-Control	可以 帮 我 打开 床头灯 吗	4
我要关闭按摩椅。	HomeAppliance-Control	我要 关闭 按摩椅 。	4
空调调成制暖模式可以不可以	HomeAppliance-Control	空调 调成 制暖 模式 可以 不 可以	4
便捷的电脑中的复制和粘贴法	HomeAppliance-Control	便捷 的 电脑 中 的 复制 和 粘贴 法	4
浴室温度有点低啊，浴霸换成强暖模式	HomeAppliance-Control	浴室 温度 有点 低 啊 ， 浴霸 换成 强暖 模式	4
试试蒸烤箱的3D热风模式可不可以呢	HomeAppliance-Control	试试 蒸 烤箱 的 3D 热风 模式 可不可以 呢	4
快点让冰箱停止工作吧	HomeAppliance-Control	快点 让 冰箱 停止 工作 吧	4
让洗衣机切换到除螨洗功能吧	HomeAppliance-Control	让 洗衣机 切换 到 除 螨 洗 功能 吧	4
把空调风开小一点儿	HomeAppliance-Control	把 空调 风开 小 一点儿	4
打开电视和机顶盒可不可以呀	HomeAppliance-Control	打开 电视 和 机顶盒 可不可以 呀	4
我想打开电视	HomeAppliance-Control	我 想 打开 电视	4
天太冷了，能不能将热水器的温度提升到50度	HomeAppliance-Control	天 太冷 了 ， 能 不能 将 热水器 的 温度 提升 到 50 度	4
空调的度数可以再调高三度吗	HomeAppliance-Control	空调 的 度数 可以 再 调高 三度 吗	4
帮我关掉电磁炉，饭已经煮好了	HomeAppliance-Control	帮 我 关掉 电磁炉 ， 饭 已经 煮 好 了	4
电视机开太久了帮我关一下	HomeAppliance-Control	电视机 开 太久 了 帮 我关 一下	4
可以让洗衣机调成消毒洗吗	HomeAppliance-Control	可以 让 洗衣机 调 成 消毒 洗 吗	4
这时帮我把电饭煲切换到煮粥模式好吗	HomeAppliance-Control	这时 帮 我 把 电饭煲 切换 到 煮粥 模式 好 吗	4
昨天衣服已经放洗衣机了，现在开机然后开启漂洗模式吧	HomeAppliance-Control	昨天 衣服 已经 放 洗衣机 了 ， 现在 开机 然后 开启 漂洗 模式 吧	4
可以帮我把洗衣机设置为混合洗吗	HomeAppliance-Control	可以 帮 我 把 洗衣机 设置 为 混合 洗 吗	4
多少钱一瓶八四消毒液	HomeAppliance-Control	多少 钱 一瓶 八四 消毒液	4
空气净化器调为睡眠模式好吗	HomeAppliance-Control	空气 净化器 调 为 睡眠 模式 好 吗	4
空调风速调最高	HomeAppliance-Control	空调 风速 调 最高	4
是的开到最大空调风速	HomeAppliance-Control	是 的 开到 最大 空调 风速	4
客厅的空气净化器打开了吗，没有打开的话就帮我打开	HomeAppliance-Control	客厅 的 空气 净化器 打开 了 吗 ， 没有 打开 的话 就 帮 我 打开	4
弄了包流量后在哪里面进去	HomeAppliance-Control	弄 了 包 流量 后 在 哪里 面 进去	4
空调调到20度行不行呢	HomeAppliance-Control	空调 调到 20 度 行不行 呢	4
调大一些客厅的空调风速	HomeAppliance-Control	调大 一些 客厅 的 空调 风速	4
将电视声音调小一点吧	HomeAppliance-Control	将 电视 声音 调小 一点 吧	4
开启花园自动喷灌	HomeAppliance-Control	开启 花园 自动 喷灌	4
是否可以帮我开下电视呢	HomeAppliance-Control	是否 可以 帮 我 开下 电视 呢	4
太热啦，帮我把风扇调成最大风量	HomeAppliance-Control	太热 啦 ， 帮 我 把 风扇 调 成 最大 风量	4
我想调至最大的风速10	HomeAppliance-Control	我想 调至 最大 的 风速 10	4
把空调调到16度。	HomeAppliance-Control	把 空调 调到 16 度 。	4
打开我的全部的窗户	HomeAppliance-Control	打开 我 的 全部 的 窗户	4
快点帮我把空调调成除霜模式吧	HomeAppliance-Control	快点 帮 我 把 空调 调 成 除霜 模式 吧	4
请帮我调大一点风速谢谢	HomeAppliance-Control	请 帮 我 调大 一点 风速 谢谢	4
我要出门了，电视机自动关机	HomeAppliance-Control	我要 出门 了 ， 电视机 自动关机	4
我必须马上关掉空调	HomeAppliance-Control	我 必须 马上 关掉 空调	4
请调低一点温度空调的	HomeAppliance-Control	请 调低 一点 温度 空调 的	4
关掉客厅的灯，我要去卧室了	HomeAppliance-Control	关掉 客厅 的 灯 ， 我要 去 卧室 了	4
让风扇停止摇头可以不可以	HomeAppliance-Control	让 风扇 停止 摇头 可以 不 可以	4
你看这个地真脏，把扫地机器人的打扫模式打开	HomeAppliance-Control	你 看 这个 地真脏 ， 把 扫地 机器人 的 打扫 模式 打开	4
打开影音厅的灯光	HomeAppliance-Control	打开 影音 厅 的 灯光	4
调节烤箱的温度到五十度	HomeAppliance-Control	调节 烤箱 的 温度 到 五十 度	4
风太小了，把风扇调到三档风速好吗	HomeAppliance-Control	风 太小 了 ， 把 风扇 调 到 三档 风速 好 吗	4
说下冰箱冷冻室现在是多少度吧	HomeAppliance-Control	说 下 冰箱 冷冻室 现在 是 多少度 吧	4
我不用电脑了	HomeAppliance-Control	我 不用 电脑 了	4
将洗衣机选择除螨洗可不可以呢	HomeAppliance-Control	将 洗衣机 选择 除 螨 洗 可不可以 呢	4
把空调调到二十六度	HomeAppliance-Control	把 空调 调 到 二十六 度	4
可以告诉我下冰箱哪些食物即将过期吗	HomeAppliance-Control	可以 告诉 我下 冰箱 哪些 食物 即将 过期 吗	4
取暖器温度帮我调高两度	HomeAppliance-Control	取暖器 温度 帮 我 调高 两度	4
有事要出去，帮我把微波炉关上吧	HomeAppliance-Control	有事 要 出去 ， 帮 我 把 微波炉 关上 吧	4
调低4度主卧空调的	HomeAppliance-Control	调低 4 度主卧 空调 的	4
打开热水器吧，准备沐浴了	HomeAppliance-Control	打开 热水器 吧 ， 准备 沐浴 了	4
我想洗一件羊毛大衣，帮我切换到洗衣机的羊毛洗模式	HomeAppliance-Control	我 想 洗 一件 羊毛 大衣 ， 帮 我 切换 到 洗衣机 的 羊毛 洗 模式	4
室内PM2.5是多少呢，告诉我下	HomeAppliance-Control	室内 PM2.5 是 多少 呢 ， 告诉 我下	4
可以不可以帮我打开取暖器呀	HomeAppliance-Control	可以 不 可以 帮 我 打开 取暖器 呀	4
清华紫光U盘在中国的售量排第几	HomeAppliance-Control	清华紫光 U盘 在 中国 的 售量 排 第几	4
好热呀风扇风调为最大	HomeAppliance-Control	好 热 呀 风扇 风调 为 最大	4
把空调风速放最大去	HomeAppliance-Control	把 空调 风速 放 最大 去	4
可不可以让电饭煲设置保温30分钟	HomeAppliance-Control	可不可以 让 电饭煲 设置 保温 30 分钟	4
智能台灯的颜色帮我调亮些	HomeAppliance-Control	智能 台灯 的 颜色 帮 我 调亮些	4
将微波炉打开，我要加热食物。	HomeAppliance-Control	将 微波炉 打开 ， 我要 加热 食物 。	4
帮我打开卫生间的灯好吧	HomeAppliance-Control	帮 我 打开 卫生间 的 灯 好 吧	4
空调可以帮我调成节能模式呢	HomeAppliance-Control	空调 可以 帮 我 调成 节能 模式 呢	4
净水器四个小时后关机	HomeAppliance-Control	净水器 四个 小时 后 关机	4
请查一下我这部手机为什么呼叫被禁止	HomeAppliance-Control	请查 一下 我 这 部手机 为什么 呼叫 被 禁止	4
可不可以把浴霸切换到强暖模式呢	HomeAppliance-Control	可不可以 把 浴霸 切换 到 强 暖 模式 呢	4
打开宠物喂食器，让它自动给狗狗喂食	HomeAppliance-Control	打开 宠物 喂食 器 ， 让 它 自动 给 狗狗 喂食	4
空调调成28度行不行嘛	HomeAppliance-Control	空调 调成 28 度 行不行 嘛	4
预约下明天早上八点开启电饭煲然后调到煮粥模式	HomeAppliance-Control	预约 下 明天 早上 八点 开启 电饭煲 然后 调 到 煮粥 模式	4
我想让阳光照进来，帮我打开窗帘吧	HomeAppliance-Control	我 想 让 阳光 照进来 ， 帮 我 打开 窗帘 吧	4
打开主卧的空气净化器吧	HomeAppliance-Control	打开 主卧 的 空气 净化器 吧	4
帮我把蒸烤箱切换到热风烧烤吧，想烤鸡翅吃	HomeAppliance-Control	帮 我 把 蒸 烤箱 切换 到 热风 烧烤 吧 ， 想 烤鸡 翅 吃	4
这时候把客厅的灯来个温馨模式吧	HomeAppliance-Control	这时候 把 客厅 的 灯来 个 温馨 模式 吧	4
我要你关掉自动报警系统	HomeAppliance-Control	我要 你 关掉 自动 报警 系统	4
帮我打开客厅摄像头吧	HomeAppliance-Control	帮 我 打开 客厅 摄像头 吧	4
帮我把取暖温度调到29度	HomeAppliance-Control	帮 我 把 取暖 温度 调到 29 度	4
台灯有点暗，帮忙把亮度调亮些	HomeAppliance-Control	台灯 有点 暗 ， 帮忙 把 亮度 调亮些	4
不好意思手机没钱罢工了有机会再聊	HomeAppliance-Control	不好意思 手机 没 钱 罢工 了 有 机会 再聊	4
帮我把剃须刀关了吧。	HomeAppliance-Control	帮 我 把 剃须刀 关了 吧 。	4
给我把收音机打开。	HomeAppliance-Control	给 我 把 收音机 打开 。	4
将电视机的声音调小	HomeAppliance-Control	将 电视机 的 声音 调小	4
30分钟后打开空气净化器	HomeAppliance-Control	30 分钟 后 打开 空气 净化器	4
这时候还不饿，帮我把电饭煲开启保温功能等下再吃吧	HomeAppliance-Control	这时候 还 不 饿 ， 帮 我 把 电饭煲 开启 保温 功能 等 下 再 吃 吧	4
我这屋空调调低3℃啊	HomeAppliance-Control	我 这屋 空调 调低 3 ℃ 啊	4
给空调定一小时后关闭	HomeAppliance-Control	给 空调 定一 小时 后 关闭	4
现在将冰箱的冷冻室温度设定为-18℃	HomeAppliance-Control	现在 将 冰箱 的 冷冻室 温度 设定 为 - 18 ℃	4
去关掉洗碗机。	HomeAppliance-Control	去 关掉 洗碗机 。	4
我想试试空气净化器的强风功能可不可以	HomeAppliance-Control	我 想 试试 空气 净化器 的 强风 功能 可不可以	4
暖风再往高调一下客厅空调的	HomeAppliance-Control	暖风 再 往 高调 一下 客厅 空调 的	4
把灯亮度调节成百分之四十	HomeAppliance-Control	把 灯 亮度 调节 成 百分之四十	4
洗碗机切换成烘干模式吧	HomeAppliance-Control	洗碗机 切换 成 烘干 模式 吧	4
消毒柜已经完成消毒任务了，把它关掉。	HomeAppliance-Control	消毒柜 已经 完成 消毒 任务 了 ， 把 它 关掉 。	4
给他最大空调风速吹一下	HomeAppliance-Control	给 他 最大 空调 风速 吹 一下	4
关闭暖气进水阀门	HomeAppliance-Control	关闭 暖气 进水 阀门	4
家里温度降下来了，现在开启空调节能模式吧	HomeAppliance-Control	家里 温度 降下来 了 ， 现在 开启 空调 节能 模式 吧	4
电视只有声音而没有图像该打什么号码的电话	HomeAppliance-Control	电视 只有 声音 而 没有 图像 该 打 什么 号码 的 电话	4
今天空气好干燥，帮我把加湿器打开吧	HomeAppliance-Control	今天 空气 好 干燥 ， 帮 我 把 加湿器 打开 吧	4
你还挺逗谁说有彩灯就好看啊	HomeAppliance-Control	你 还 挺 逗 谁 说 有 彩灯 就 好看 啊	4
给我打开空气净化器	HomeAppliance-Control	给 我 打开 空气 净化器	4
好干燥，帮我把加湿器打开吧	HomeAppliance-Control	好 干燥 ， 帮 我 把 加湿器 打开 吧	4
一个人要不正经连头疼都是偏的	HomeAppliance-Control	一个 人要 不正经 连 头疼 都 是 偏 的	4
打开空调的暖风，调至30度	HomeAppliance-Control	打开 空调 的 暖风 ， 调至 30 度	4
可不可以把客厅的灯来个聚会模式呢	HomeAppliance-Control	可不可以 把 客厅 的 灯来 个 聚会 模式 呢	4
什么是简单随机抽样和分类抽样	HomeAppliance-Control	什么 是 简单 随机抽样 和 分类 抽样	4
中信信用卡分期付款手续费	HomeAppliance-Control	中信 信用卡 分期付款 手续费	4
这时候帮我把电视关机可以吗	HomeAppliance-Control	这时候 帮 我 把 电视 关机 可以 吗	4
调高一下风扇的风速。	HomeAppliance-Control	调 高 一下 风扇 的 风速 。	4
帮我把空调温度调到19度	HomeAppliance-Control	帮 我 把 空调 温度 调到 19 度	4
把空调打开。	HomeAppliance-Control	把 空调 打开 。	4
打开客厅的空调制热我想	HomeAppliance-Control	打开 客厅 的 空调 制热 我 想	4
把淋浴器打开。	HomeAppliance-Control	把 淋浴器 打开 。	4
冰箱牛奶还有几瓶呢，告诉我下吧	HomeAppliance-Control	冰箱 牛奶 还有 几瓶 呢 ， 告诉 我下 吧	4
等会儿帮我把电脑打开	HomeAppliance-Control	等会儿 帮 我 把 电脑 打开	4
将浴霸调到强暖模式行嘛	HomeAppliance-Control	将 浴霸 调到 强 暖 模式 行嘛	4
空调风小点5吧	HomeAppliance-Control	空调 风 小点 5 吧	4
电磁炉开启2100W大火力	HomeAppliance-Control	电磁炉 开启 2100W 大 火力	4
洗衣机开始脱水了吗，有点着急	HomeAppliance-Control	洗衣机 开始 脱水 了 吗 ， 有点 着急	4
联想液晶电脑比方正液晶电脑好很多吗	HomeAppliance-Control	联想 液晶电脑 比方 正 液晶电脑 好 很多 吗	4
帮我把冰箱的电源关掉。	HomeAppliance-Control	帮 我 把 冰箱 的 电源 关掉 。	4
帮我让洗衣机脱水吧	HomeAppliance-Control	帮 我 让 洗衣机 脱水 吧	4
这时候关掉摄像头吧	HomeAppliance-Control	这时候 关掉 摄像头 吧	4
热水器的温度太高了，帮我关小一点	HomeAppliance-Control	热水器 的 温度 太高 了 ， 帮 我 关小 一点	4
好啦关掉客厅的灯吧	HomeAppliance-Control	好 啦 关掉 客厅 的 灯 吧	4
将灯光调为温馨模式好么	HomeAppliance-Control	将 灯光 调 为 温馨 模式 好 么	4
快点儿打开厨房的油烟机	HomeAppliance-Control	快点儿 打开 厨房 的 油烟机	4
稍小点客厅空调风速	HomeAppliance-Control	稍 小点 客厅 空调 风速	4
