x	y	cut_x	y_label_idx
播放张韶涵的隐形的翅膀	Music-Play	播放 张韶涵 的 隐形 的 翅膀	5
单曲循环洞箫梅花引	Music-Play	单曲 循环 洞箫 梅花 引	5
你能随机来一首2000年的歌听听吗	Music-Play	你 能 随机 来 一首 2000 年 的 歌 听听 吗	5
肯定句里的明灯现在播放下吧	Music-Play	肯定句 里 的 明灯 现在 播放 下 吧	5
我要听张杰最近的跨过山海	Music-Play	我要 听 张杰 最近 的 跨过 山海	5
许嵩没有出道前的歌曲来一首呢	Music-Play	许嵩 没有 出道 前 的 歌曲 来 一首 呢	5
请循环播放蜀相这首古诗	Music-Play	请 循环 播放 蜀 相 这首 古诗	5
戏内段奕宏纵身火海一路狂奔	Music-Play	戏内 段奕宏 纵身 火海 一路 狂奔	5
我让你播放一些90年代的电视剧金曲	Music-Play	我 让 你 播放 一些 90 年代 的 电视剧 金曲	5
听一听笛子演奏的轻音乐	Music-Play	听 一 听 笛子 演奏 的 轻音乐	5
再放一首伊能静的《我是猫》	Music-Play	再放 一首 伊能静 的 《 我 是 猫 》	5
是不是能播放一下周杰伦的叶惠美专辑	Music-Play	是不是 能 播放 一下 周杰伦 的 叶惠美 专辑	5
请播七仙女的踏浪来听	Music-Play	请播 七仙女 的 踏浪来 听	5
给我放张杰的他不懂	Music-Play	给 我 放 张杰 的 他 不 懂	5
播放一下下2000年的法语歌曲给我吧	Music-Play	播放 一下下 2000 年 的 法语 歌曲 给 我 吧	5
许嵩的专辑青年晚报里的雅俗共赏放一下	Music-Play	许嵩 的 专辑 青年 晚报 里 的 雅俗共赏 放 一下	5
放一个送别，不是那个歌，王维的诗	Music-Play	放 一个 送别 ， 不是 那个 歌 ， 王维 的 诗	5
麻园诗人的泸沽湖放一下	Music-Play	麻园 诗人 的 泸沽湖 放 一下	5
有没有霍尊的古风音乐听一会呢	Music-Play	有没有 霍尊 的 古风 音乐 听 一会 呢	5
我要听专辑认了吧里面的好久不见	Music-Play	我要 听 专辑 认了 吧 里面 的 好久不见	5
我要听俄语版的最后的一天	Music-Play	我要 听 俄语 版 的 最后 的 一天	5
你能帮我找一下郑智化的水手吗	Music-Play	你 能 帮 我 找 一下 郑智化 的 水手 吗	5
你给我来一首治愈系的日语歌吧	Music-Play	你 给 我 来 一首 治愈 系 的 日语 歌 吧	5
宝儿攻美推首张英语大碟发高烧取消表演图	Music-Play	宝儿 攻美 推 首张 英语 大碟 发高烧 取消 表演 图	5
我要听交换余生里面的歌，随机播放就可以	Music-Play	我要 听 交换 余生 里面 的 歌 ， 随机 播放 就 可以	5
2018年胡彦斌覅忒好里的歌曲随机来一首呐	Music-Play	2018 年 胡彦斌 覅 忒 好 里 的 歌曲 随机 来 一首 呐	5
看一下珠江的第九个寡妇	Music-Play	看 一下 珠江 的 第九个 寡妇	5
当晚莲佩姬在台上曾用简短中文打招唿赢得了台下的阵阵掌声	Music-Play	当晚 莲佩姬 在 台上 曾用 简短 中文 打招 唿 赢得 了 台下 的 阵阵 掌声	5
是不是有新出的德语歌，给我播放吧	Music-Play	是不是 有 新出 的 德语 歌 ， 给 我 播放 吧	5
播放张杰的黑色勇气	Music-Play	播放 张杰 的 黑色 勇气	5
于波杨俊毅他们两个人结婚了没	Music-Play	于波 杨俊毅 他们 两个 人 结婚 了 没	5
我要听英文版的雪孩子	Music-Play	我要 听 英文版 的 雪 孩子	5
给我随机来一首1998年出的老歌吧	Music-Play	给 我 随机 来 一首 1998 年 出 的 老歌 吧	5
我想循环播放邓紫棋的泡沫	Music-Play	我 想 循环 播放 邓紫棋 的 泡沫	5
我要听李白的清平调	Music-Play	我要 听 李白 的 清平调	5
下雨了现在比较适合听五月天的温柔	Music-Play	下雨 了 现在 比较 适合 听 五月天 的 温柔	5
循环播放一下中国少年说给我听	Music-Play	循环 播放 一下 中国 少年 说 给 我 听	5
我喜欢听邓紫棋的泡沫	Music-Play	我 喜欢 听 邓紫棋 的 泡沫	5
给我放一下英语版的小马过河	Music-Play	给 我 放 一下 英语版 的 小马 过河	5
我想要听是云白里的歌，按顺序播放吧	Music-Play	我 想要 听 是 云白里 的 歌 ， 按 顺序 播放 吧	5
能把薛之谦的怪咖专辑顺序播放不	Music-Play	能 把 薛之谦 的 怪 咖 专辑 顺序 播放 不	5
王建隆这份名单中唯一让人跌破眼镜的要属甄子丹了	Music-Play	王 建隆 这份 名单 中 唯一 让 人 跌破眼镜 的 要 属 甄子丹 了	5
我想听英文歌儿with you	Music-Play	我 想 听 英文 歌儿 with   you	5
可以来一首上世纪的钢琴曲吗	Music-Play	可以 来 一首 上 世纪 的 钢琴曲 吗	5
吴彦祖还表示一旦老婆有了他就会停工一年当专业奶爸	Music-Play	吴彦祖 还 表示 一旦 老婆 有 了 他 就 会 停工 一年 当 专业 奶爸	5
我要听英语版的一千零一夜	Music-Play	我要 听 英语版 的 一千零一夜	5
王可你明天回家是不是	Music-Play	王可 你 明天 回家 是不是	5
随机播放2016年的专辑和自己对话	Music-Play	随机 播放 2016 年 的 专辑 和 自己 对话	5
2021年最高人气的纯音乐播放呢	Music-Play	2021 年 最高 人气 的 纯音乐 播放 呢	5
传袁立徐威相识于一九九三年	Music-Play	传 袁立 徐威 相识 于 一九九三年	5
来听听薛之谦新专辑天外来物里的迟迟	Music-Play	来 听听 薛之谦 新专辑 天 外来 物里 的 迟迟	5
播放怀旧歌《千千阕歌》，要陈慧娴唱的	Music-Play	播放 怀旧 歌 《 千千 阕 歌 》 ， 要 陈慧娴 唱 的	5
异界九死神功之破茧成蝶四	Music-Play	异界 九死 神功 之破 茧 成蝶 四	5
是否可以单曲循环告白气球	Music-Play	是否 可以 单曲 循环 告白 气球	5
我还想听小白演播的绕着地球跑	Music-Play	我 还 想 听 小白 演播 的 绕 着 地球 跑	5
我要听春节联欢晚会最后的那个难忘今宵呢	Music-Play	我要 听 春节 联欢晚会 最后 的 那个 难忘 今宵 呢	5
顺序播放易烊千玺的中文歌。	Music-Play	顺序 播放 易 烊 千玺 的 中文 歌 。	5
黄安传灯里面的歌曲随机来一首吧	Music-Play	黄安 传灯 里面 的 歌曲 随机 来 一首 吧	5
顺序播放专辑成都的歌儿	Music-Play	顺序 播放 专辑 成都 的 歌儿	5
播放古风歌曲非花	Music-Play	播放 古风 歌曲 非花	5
我要随机听一首薛之谦的歌曲呢	Music-Play	我要 随机 听 一首 薛之谦 的 歌曲 呢	5
放一个英文版的月下独酌来听	Music-Play	放 一个 英文版 的 月 下 独酌 来 听	5
给放单曲循环蔡健雅的红色高跟鞋。	Music-Play	给 放 单曲 循环 蔡健雅 的 红色 高跟鞋 。	5
我推荐你听一下两棵树这首民谣歌	Music-Play	我 推荐 你 听 一下 两棵树 这首 民谣 歌	5
能不能给我唱首欢快的英语歌呢	Music-Play	能 不能 给 我 唱首 欢快 的 英语歌 呢	5
今年二七岁的李行亮是快男十强中公认唱功最强的一位	Music-Play	今年 二七 岁 的 李行亮 是 快 男 十强 中 公认 唱功 最强 的 一位	5
可以给我唱一首2008年比较火的电视剧金曲吗	Music-Play	可以 给 我 唱 一首 2008 年 比较 火 的 电视剧 金曲 吗	5
我想听怀旧歌曲都是月亮惹的祸，张宇唱的	Music-Play	我 想 听 怀旧 歌曲 都 是 月亮 惹 的 祸 ， 张宇 唱 的	5
播放谭咏麟的一生中有你	Music-Play	播放 谭咏麟 的 一生 中有 你	5
我想试听一下张北北的专辑拥抱你离去	Music-Play	我 想 试听 一下 张北 北 的 专辑 拥抱 你 离去	5
马上给放王维的相思	Music-Play	马上 给 放 王维 的 相思	5
流行歌曲千纸鹤播放	Music-Play	流行歌曲 千纸鹤 播放	5
循环播放安徒生童话恋人	Music-Play	循环 播放 安徒生 童话 恋人	5
请播放安徒生的冰姑娘	Music-Play	请 播放 安徒生 的 冰 姑娘	5
张行老师演唱的《迟到》播放一下	Music-Play	张行 老师 演唱 的 《 迟到 》 播放 一下	5
陈小春的相依为命: 20年精彩印记专辑顺序播放一下吧	Music-Play	陈小春 的 相依为命 :   20 年 精彩 印记 专辑 顺序 播放 一下 吧	5
我要听一个2000年的日语歌曲呢	Music-Play	我要 听 一个 2000 年 的 日语 歌曲 呢	5
我想你给我放一首90年代的电视剧金曲呢	Music-Play	我 想 你 给 我 放 一首 90 年代 的 电视剧 金曲 呢	5
放海明威的老人与海来给我听一下	Music-Play	放 海明威 的 老人与海 来 给 我 听 一下	5
夏日午后窗外树枝摇曳声声蝉鸣入耳	Music-Play	夏日 午后 窗外 树枝 摇曳 声声 蝉鸣 入耳	5
何江涛本以为高晓松认错态度好会轻一点希望以后都一视同仁就行	Music-Play	何江涛 本 以为 高晓松 认错 态度 好会轻 一点 希望 以后 都 一视同仁 就行	5
今晚有空吗找个地方玩若行我找老姜最好把弟妹也带上一块唱	Music-Play	今晚 有空 吗 找个 地方 玩若行 我 找 老姜 最好 把 弟妹 也 带上 一块 唱	5
你觉得IPHONE五好吗	Music-Play	你 觉得 IPHONE 五好 吗	5
有没有90年代的纯音乐可以播放的	Music-Play	有没有 90 年代 的 纯音乐 可以 播放 的	5
来一首任然的飞鸟和蝉	Music-Play	来 一 首任 然 的 飞鸟 和 蝉	5
你是不是能把去年最火爆的歌单给我播放一下	Music-Play	你 是不是 能 把 去年 最 火爆 的 歌单 给 我 播放 一下	5
我想听电子琴弹唱的中文歌曲	Music-Play	我 想 听 电子琴 弹唱 的 中文歌曲	5
播放一首马頔的民谣南山南。	Music-Play	播放 一首 马頔 的 民谣 南 山南 。	5
任意选一首鸽子里面的歌曲放给我吧	Music-Play	任意 选 一首 鸽子 里面 的 歌曲 放给 我 吧	5
你能找到忧伤情绪的钢琴曲给我吗	Music-Play	你 能 找到 忧伤 情绪 的 钢琴曲 给 我 吗	5
打开专辑lover，想听会英文歌曲	Music-Play	打开 专辑 lover ， 想 听会 英文歌曲	5
单曲循环刘若英的原来你也在这里	Music-Play	单曲 循环 刘若英 的 原来 你 也 在 这里	5
现在就播放一下周杰伦的不能说的秘密呢	Music-Play	现在 就 播放 一下 周杰伦 的 不能 说 的 秘密 呢	5
爱情是个梦而我睡过头	Music-Play	爱情 是 个 梦 而 我 睡 过头	5
你的余电好强啊像你一样哈哈	Music-Play	你 的 余电 好强 啊 像 你 一样 哈哈	5
播放一首肖战的余年听一听	Music-Play	播放 一首 肖战 的 余年 听 一 听	5
最炫民族风是不是能单曲循环一下呢	Music-Play	最炫 民族 风 是不是 能 单曲 循环 一下 呢	5
播放草原名歌蒙古人	Music-Play	播放 草原 名歌 蒙古人	5
I九零七零怎么还没有升级包呢	Music-Play	I 九 零七 零 怎么 还 没有 升级包 呢	5
Jay-Z的第一张专辑《Reasonable Doubt》随机播放	Music-Play	Jay - Z 的 第一张 专辑 《 Reasonable   Doubt 》 随机 播放	5
一个小时内循环播放王菲的天空	Music-Play	一个 小时 内 循环 播放 王菲 的 天空	5
播放Ce train qui s'en va，单曲循环	Music-Play	播放 Ce   train   qui   s ' en   va ， 单曲 循环	5
有没有好听的法语歌，播放一首	Music-Play	有没有 好听 的 法语歌 ， 播放 一首	5
放一首民歌儿，放那片海吧	Music-Play	放 一首 民歌 儿 ， 放 那片 海 吧	5
我要循环播放清明这首诗	Music-Play	我要 循环 播放 清明 这首 诗	5
循环播放搞笑小品不是冤家不聚头散步时候听	Music-Play	循环 播放 搞笑 小品 不是冤家不聚头 散步 时候 听	5
播放专辑山止川行好像是18年的	Music-Play	播放 专辑 山止川行 好像 是 18 年 的	5
泰戈尔飞鸟集里的诗我想听，英文版的	Music-Play	泰戈尔 飞鸟集 里 的 诗 我 想 听 ， 英文版 的	5
演戏时郑元畅表现洒脱十分入戏又用不咸不淡的广东话与交谈	Music-Play	演戏 时 郑元畅 表现 洒脱 十分 入戏 又 用 不咸不淡 的 广东话 与 交谈	5
播放李一桐的骊歌行	Music-Play	播放 李一桐 的 骊歌 行	5
放一个李清照的浣溪沙给小孩子听	Music-Play	放 一个 李清照 的 浣溪沙 给 小孩子 听	5
你的笑容已经非常卡哇伊	Music-Play	你 的 笑容 已经 非常 卡哇伊	5
我想随机听林俊杰的单曲	Music-Play	我 想 随机 听 林俊杰 的 单曲	5
放一个格林童话穷人和富人来听一下吧	Music-Play	放 一个 格林童话 穷人 和 富人 来 听 一下 吧	5
后来杰克逊又同意付给她额外的赔偿	Music-Play	后来 杰克逊 又 同意 付给 她 额外 的 赔偿	5
播放一个2011年发的专辑吧	Music-Play	播放 一个 2011 年发 的 专辑 吧	5
她的心态不介意夺走歌曲的风头	Music-Play	她 的 心态 不介意 夺走 歌曲 的 风头	5
我想你顺序播放周杰伦的全部歌曲呢	Music-Play	我 想 你 顺序 播放 周杰伦 的 全部歌曲 呢	5
想听儿歌小螺号	Music-Play	想 听 儿歌 小 螺号	5
霍尊的归一里的歌曲现在播放一下吧	Music-Play	霍尊 的 归 一里 的 歌曲 现在 播放 一下 吧	5
鼓曲大师骆玉笙的剑阁闻铃你听过吗	Music-Play	鼓曲 大师 骆玉笙 的 剑阁 闻铃 你 听 过 吗	5
请循环给我播放霜月这首诗	Music-Play	请 循环 给 我 播放 霜 月 这首 诗	5
我要听baller，潘玮柏的专辑	Music-Play	我要 听 baller ， 潘玮柏 的 专辑	5
影视剧里的纯音乐随机播放一首吧	Music-Play	影视剧 里 的 纯音乐 随机 播放 一首 吧	5
你身边的姑娘还是小手冰凉等你去握吗	Music-Play	你 身边 的 姑娘 还是 小手 冰凉 等 你 去 握 吗	5
随机放一首专辑篮球大唱片里的歌儿	Music-Play	随机 放 一首 专辑 篮球 大 唱片 里 的 歌儿	5
关楚耀三月底复出唱片公司力撑卫诗复出无期	Music-Play	关楚耀 三月底 复出 唱片 公司 力撑 卫诗 复出 无期	5
我奶奶要听经典红色歌曲保卫黄河	Music-Play	我 奶奶 要 听 经典 红色 歌曲 保卫 黄河	5
我在哪吃饭用英语怎么说	Music-Play	我 在 哪 吃饭 用 英语 怎么 说	5
用英语播放登飞来峰	Music-Play	用 英语 播放 登 飞来峰	5
2020年的英文歌曲来一首呗	Music-Play	2020 年 的 英文歌曲 来 一首 呗	5
近藤真彦念旧情访港拜祭昔日恋人梅艳芳	Music-Play	近藤 真彦 念旧情 访港 拜祭 昔日 恋人 梅艳芳	5
其实项羽身上有一部分我只不过平时没有展现出来	Music-Play	其实 项羽 身上 有 一部分 我 只不过 平时 没有 展现 出来	5
放一首花粥的古风歌听	Music-Play	放 一首 花粥 的 古风 歌听	5
蘑菇香菇金针菇能一起吗	Music-Play	蘑菇 香菇 金针菇 能 一起 吗	5
我要听古诗早发白帝城	Music-Play	我要 听 古诗 早发 白帝城	5
播放《爱在深秋》，谭咏麟唱的那版	Music-Play	播放 《 爱 在 深秋 》 ， 谭咏麟 唱 的 那版	5
播放歌曲醉酒的蝴蝶徐晓萍的	Music-Play	播放歌曲 醉酒 的 蝴蝶 徐晓萍 的	5
我要听英文版的沙丘的故事版	Music-Play	我要 听 英文版 的 沙丘 的 故事 版	5
哆啦A梦的日语版主题曲播放一下吧	Music-Play	哆 啦 A 梦 的 日语 版 主题曲 播放 一下 吧	5
杨美华的爱不停息播放	Music-Play	杨美华 的 爱 不停息 播放	5
放一首歌儿，就我爱你塞北的雪吧	Music-Play	放 一首歌 儿 ， 就 我爱你 塞北 的 雪 吧	5
问李俊熹像父亲还是母亲	Music-Play	问 李俊 熹像 父亲 还是 母亲	5
我想听周杰伦的歌，收音机上可以打到吗	Music-Play	我 想 听 周杰伦 的 歌 ， 收音机 上 可以 打到 吗	5
我站在你的门外如果爱能早些说出口是哪首歌的歌词	Music-Play	我 站 在 你 的 门外 如果 爱能 早些 说 出口 是 哪 首歌 的 歌词	5
但我听说我们学校很多老师给学生上课的时候会推荐麻辣书生	Music-Play	但 我 听说 我们 学校 很多 老师 给 学生上课 的 时候 会 推荐 麻辣 书生	5
你真是一个好女孩儿善解人意	Music-Play	你 真是 一个 好 女孩儿 善解人意	5
你可以播放2020年最火的歌曲给我吗	Music-Play	你 可以 播放 2020 年 最火 的 歌曲 给 我 吗	5
阿丽阿普原名叫做亚丽安娜福斯特约翰莱顿是她的继父	Music-Play	阿丽 阿普 原名 叫做 亚丽 安娜 福斯特 约翰 莱顿 是 她 的 继父	5
能不能播放出90年代的rap歌曲	Music-Play	能 不能 播放 出 90 年代 的 rap 歌曲	5
不努力的女人只有两种结果	Music-Play	不 努力 的 女人 只有 两种 结果	5
立刻播放一首适合睡觉的钢琴曲呢	Music-Play	立刻 播放 一首 适合 睡觉 的 钢琴曲 呢	5
我能听你放一首2020年的欢快音乐吗	Music-Play	我能 听 你 放 一首 2020 年 的 欢快 音乐 吗	5
能不能给我来一首2014年的古典音乐听听呢	Music-Play	能 不能 给 我 来 一首 2014 年 的 古典音乐 听听 呢	5
我的高兴和不高兴都摆在脸上	Music-Play	我 的 高兴 和 不 高兴 都 摆在 脸上	5
2013年电视剧的主题曲随机来一首	Music-Play	2013 年 电视剧 的 主题曲 随机 来 一首	5
给我放首古诗峨眉山月歌	Music-Play	给 我 放首 古诗 峨眉山 月 歌	5
我需要一首70年代的古典歌曲呢	Music-Play	我 需要 一首 70 年代 的 古典 歌曲 呢	5
麻烦循环播放邓丽君的小城故事	Music-Play	麻烦 循环 播放 邓丽君 的 小城 故事	5
治愈一点的钢琴曲需要一首	Music-Play	治愈 一点 的 钢琴曲 需要 一首	5
lanterns这首歌好有中国古风的感觉	Music-Play	lanterns 这 首歌 好 有 中国 古风 的 感觉	5
林俊杰目前经营还不错就是很专业	Music-Play	林俊杰 目前 经营 还 不错 就是 很 专业	5
一定要听听两棵树这首民谣歌	Music-Play	一定 要 听听 两棵树 这首 民谣 歌	5
播放张惠妹的姐妹	Music-Play	播放 张惠妹 的 姐妹	5
迟来一步的新年快乐请收下	Music-Play	迟 来 一步 的 新年快乐 请 收下	5
播放蔡依林2009年的歌可以吗	Music-Play	播放 蔡依林 2009 年 的 歌 可以 吗	5
汤唯最大心愿是拥有家庭与阮经天惺惺相惜图	Music-Play	汤 唯 最大 心愿 是 拥有 家庭 与 阮经天 惺惺相惜 图	5
播放TY的rap没取名的歌	Music-Play	播放 TY 的 rap 没 取名 的 歌	5
我需要你给我唱一首黄安早期的歌曲呢，随便一首即可	Music-Play	我 需要 你 给 我 唱 一首 黄安 早期 的 歌曲 呢 ， 随便 一首 即可	5
侯佩岑表示希望两年后再开始造人	Music-Play	侯佩岑 表示 希望 两年 后 再 开始 造 人	5
这个月音乐排行榜第一的歌曲单曲循环一下吧	Music-Play	这个 月 音乐 排行榜 第一 的 歌曲 单曲 循环 一下 吧	5
可以随机来一首周炫美的韩语歌曲吗	Music-Play	可以 随机 来 一首 周炫 美的 韩语 歌曲 吗	5
播寻隐者不遇这首古诗来听	Music-Play	播寻 隐者 不遇 这首 古诗 来 听	5
播放南拳妈妈的经典驻马店西给我听	Music-Play	播放 南拳 妈妈 的 经典 驻马店 西给 我 听	5
循环播放古诗青溪	Music-Play	循环 播放 古诗 青溪	5
随机来一首钢琴弹奏的曲子给我	Music-Play	随机 来 一首 钢琴 弹奏 的 曲子 给 我	5
对不起对不起对不起我永远都欠你	Music-Play	对不起 对不起 对不起 我 永远 都 欠 你	5
我要听你也分你要分手也无所谓	Music-Play	我要 听 你 也 分 你 要 分手 也 无所谓	5
接下来我要听林俊杰的我们很好	Music-Play	接下来 我要 听 林俊杰 的 我们 很 好	5
能不能放一下过去现在时里面的眼泪	Music-Play	能 不能 放 一下 过去 现在 时 里面 的 眼泪	5
快点播放郝云的活着	Music-Play	快点 播放 郝云 的 活着	5
许嵩的有何不可立刻放一下给大家听	Music-Play	许嵩 的 有何不可 立刻 放 一下 给 大家 听	5
给播放梁凡的阿楚姑娘	Music-Play	给 播放 梁凡 的 阿楚 姑娘	5
播放古诗夜宿山寺给大家听	Music-Play	播放 古诗 夜宿 山寺 给 大家 听	5
刘大壮唱的秋天不回来听一下吧	Music-Play	刘大壮 唱 的 秋天 不 回来 听 一下 吧	5
来一首可以让我快速入睡的钢琴曲	Music-Play	来 一首 可以 让 我 快速 入睡 的 钢琴曲	5
播放一下宋东野的董小姐	Music-Play	播放 一下 宋 东野 的 董 小姐	5
随机播放一个法语古典乐给我呢	Music-Play	随机 播放 一个 法语 古典 乐给 我 呢	5
帮我播放痛仰乐队的不要停止我的音乐里面的	Music-Play	帮 我 播放 痛仰 乐队 的 不要 停止 我 的 音乐 里面 的	5
给我随机播放一个宝石老舅歌吧	Music-Play	给 我 随机 播放 一个 宝石 老舅 歌 吧	5
失眠的猫过来蹦哒蹦哒	Music-Play	失眠 的 猫 过来 蹦 哒 蹦 哒	5
有没有日语比较治愈的歌曲给我呢	Music-Play	有没有 日语 比较 治愈 的 歌曲 给 我 呢	5
播放一个寓言田螺姑娘来听	Music-Play	播放 一个 寓言 田螺 姑娘 来 听	5
言语之间古天乐一直把拐杖抓得很紧貌似在强忍疼痛	Music-Play	言语 之间 古天乐 一直 把 拐杖 抓得 很 紧 貌似 在 强忍 疼痛	5
播放七十年代流行歌曲我爱这蓝色的海洋	Music-Play	播放 七十年代 流行歌曲 我 爱 这 蓝色 的 海洋	5
讲一个英文版的不爱笑的公主	Music-Play	讲 一个 英文版 的 不 爱 笑 的 公主	5
播放赵英俊的送你一朵小红花	Music-Play	播放 赵英俊 的 送 你 一朵 小红花	5
我想随便听一个德语的歌曲呢	Music-Play	我 想 随便 听 一个 德语 的 歌曲 呢	5
是不是能随便来一首二胡弹奏的曲子	Music-Play	是不是 能 随便 来 一首 二胡 弹奏 的 曲子	5
请循环播放古诗江上吟	Music-Play	请 循环 播放 古诗 江上 吟	5
悲伤的钢琴曲放一首吧	Music-Play	悲伤 的 钢琴曲 放 一首 吧	5
龚琳娜的神曲忐忑可以循环播放不	Music-Play	龚 琳娜 的 神曲 忐忑 可以 循环 播放 不	5
一九八九年小虎队持续六个月的二零场巡演演唱会场场爆满	Music-Play	一九八九年 小虎队 持续 六个月 的 二零场 巡演 演唱会 场场 爆满	5
现在开始循环播放草这首诗	Music-Play	现在 开始 循环 播放 草 这首 诗	5
按照顺序播放我收藏的专辑苏格拉没有底里面的歌曲	Music-Play	按照 顺序 播放 我 收藏 的 专辑 苏 格拉 没有 底 里面 的 歌曲	5
随机播放一首小提琴演奏的轻音乐吧	Music-Play	随机 播放 一首 小提琴 演奏 的 轻音乐 吧	5
聊天开放的女人有没有	Music-Play	聊天 开放 的 女人 有没有	5
我现在要听唐家三少的十二生肖守护神	Music-Play	我 现在 要 听 唐家 三少 的 十二生肖 守护神	5
播放泰勒斯威夫特的英文歌love story	Music-Play	播放 泰勒 斯威夫特 的 英文歌 love   story	5
来一个刘禹锡的望洞庭	Music-Play	来 一个 刘禹锡 的 望 洞庭	5
我们不是仇人是曾经的爱人我不会那么小气	Music-Play	我们 不是 仇人 是 曾经 的 爱人 我 不会 那么 小气	5
给我播放五月天的温柔	Music-Play	给 我 播放 五月天 的 温柔	5
想听任素汐的乡村歌曲胡广生了	Music-Play	想 听任 素汐 的 乡村 歌曲 胡广生 了	5
播放且听凤鸣	Music-Play	播放 且 听凤鸣	5
挨个儿播放专辑我的小可爱里的歌曲	Music-Play	挨个儿 播放 专辑 我 的 小可爱 里 的 歌曲	5
适合跳舞的your soul播放	Music-Play	适合 跳舞 的 your   soul 播放	5
除不懂爱情傻瓜的爱情李俊基还有什么歌	Music-Play	除 不 懂 爱情 傻瓜 的 爱情 李俊基 还有 什么 歌	5
听一下赵英俊的送你一朵小红花	Music-Play	听 一下 赵英俊 的 送 你 一朵 小红花	5
有萨克斯吹的回家吗，就是专辑浪漫萨克斯里的	Music-Play	有 萨克斯 吹 的 回家 吗 ， 就是 专辑 浪漫 萨克斯 里 的	5
你能给我随机播放一首10年代的轻音乐吗。	Music-Play	你 能 给 我 随机 播放 一首 10 年代 的 轻音乐 吗 。	5
给我来一首沙一汀的早点早点。	Music-Play	给 我 来 一首 沙一汀 的 早点 早点 。	5
胡彦斌14年代的红颜播放一下呢	Music-Play	胡彦斌 14 年代 的 红颜 播放 一下 呢	5
广播剧杀破狼的主题曲帮我播放	Music-Play	广播剧 杀破 狼 的 主题曲 帮 我 播放	5
我想要听有幸里的歌，按顺序播放就行	Music-Play	我 想要 听 有幸 里 的 歌 ， 按 顺序 播放 就行	5
给我放泰国版的一吻定情。	Music-Play	给 我 放 泰国 版 的 一吻 定情 。	5
我需要一首2000年的英语歌曲听听呀	Music-Play	我 需要 一首 2000 年 的 英语 歌曲 听听 呀	5
还是安卓美化萌出水的萌阿妆	Music-Play	还是 安卓 美化 萌 出水 的 萌阿妆	5
现在给我随机播放胡彦斌专辑MUSIC混合体里面的歌曲	Music-Play	现在 给 我 随机 播放 胡彦斌 专辑 MUSIC 混合体 里面 的 歌曲	5
我想听摇滚日落大道	Music-Play	我 想 听 摇滚 日落 大道	5
给小孩播骆宾王的咏鹅	Music-Play	给 小孩 播 骆宾王 的 咏 鹅	5
放白居易的长相思来给我听	Music-Play	放 白居易 的 长 相思 来 给 我 听	5
现在给循环的播塞下曲	Music-Play	现在 给 循环 的 播 塞下曲	5
播放个去年KTV点播量最高的歌曲吧	Music-Play	播放 个 去年 KTV 点播 量 最高 的 歌曲 吧	5
80年代中期郭峰的让世界充满爱放一下	Music-Play	80 年代 中期 郭峰 的 让 世界 充满 爱放 一下	5
问除了安全感你给很多人的印象是善良完美的新好男人形象	Music-Play	问 除了 安全感 你 给 很多 人 的 印象 是 善良 完美 的 新 好 男人 形象	5
周杰伦的菊花台循环一下吧	Music-Play	周杰伦 的 菊花 台 循环 一下 吧	5
女人固执起来有时候很可怕的	Music-Play	女人 固执 起来 有时候 很 可怕 的	5
当我听到这首歌的时候她在我心里还是二零多岁的样子	Music-Play	当 我 听到 这 首歌 的 时候 她 在 我 心里 还是 二零 多岁 的 样子	5
给我放飘小说的俄语版	Music-Play	给 我 放 飘 小说 的 俄语 版	5
来一首粤语的小城大事	Music-Play	来 一首 粤语 的 小城 大事	5
可是其唱片公司却表示增到十场仍不能舒缓容祖儿个唱的票债压力	Music-Play	可是 其 唱片 公司 却 表示 增 到 十场 仍 不能 舒缓 容祖儿 个 唱 的 票债 压力	5
许嵩在2011年发行的歌来一首呗	Music-Play	许嵩 在 2011 年 发行 的 歌来 一首 呗	5
播一下英文版的登黄鹤楼	Music-Play	播 一下 英文版 的 登 黄鹤楼	5
给我来许嵩的乌鸦吧	Music-Play	给 我 来 许嵩 的 乌鸦 吧	5
有人赞叹第一次见她美得惊天动地美得充满霸气和力度	Music-Play	有人 赞叹 第一次 见 她 美得 惊天动地 美 得 充满 霸气 和 力度	5
我可以随机听一首日语歌吗	Music-Play	我 可以 随机 听 一首 日语 歌 吗	5
去年最火的抖音歌曲随机来一个呢	Music-Play	去年 最火 的 抖音 歌曲 随机 来 一个 呢	5
随便放一首那女孩对我说里的歌	Music-Play	随便 放 一首 那 女孩 对 我 说 里 的 歌	5
想听一首英语摇滚	Music-Play	想 听 一首 英语 摇滚	5
日语的歌曲随机来一首	Music-Play	日语 的 歌曲 随机 来 一首	5
在，你是歌仙吗，这首歌给我单曲播放	Music-Play	在 ， 你 是 歌仙 吗 ， 这 首歌 给 我 单曲 播放	5
播放《是否我真的一无所有》，王杰老师的	Music-Play	播放 《 是否 我 真的 一无所有 》 ， 王杰 老师 的	5
相信我终有一天我会让你死得很难看	Music-Play	相信 我终 有 一天 我会 让 你 死 得 很 难看	5
播一下白居易的忆江南	Music-Play	播 一下 白居易 的 忆江南	5
来一支钢琴演奏的英文歌曲	Music-Play	来 一支 钢琴演奏 的 英文歌曲	5
我要听沈以诚的民谣椿	Music-Play	我要 听 沈以诚 的 民谣 椿	5
2019年的电视剧插曲最火的播放呢	Music-Play	2019 年 的 电视剧 插曲 最火 的 播放 呢	5
