x	y	cut_x	y_label_idx
能把频道收到沈阳新闻广播李娜的沈阳趣事吗	Radio-Listen	能 把 频道 收到 沈阳 新闻广播 李娜 的 沈阳 趣事 吗	7
来一个频率是九六点八的重庆新闻广播	Radio-Listen	来 一个 频率 是 九 六点 八 的 重庆 新闻广播	7
请收听北京城市服务管理广播的市民热线	Radio-Listen	请 收听 北京 城市 服务 管理 广播 的 市民 热线	7
栋威正在演播豫广新闻，马上听一下喔	Radio-Listen	栋威 正在 演播 豫广 新闻 ， 马上 听 一下 喔	7
给我找到12点的快乐随行	Radio-Listen	给 我 找到 12 点 的 快乐 随行	7
来一个新闻类的990新闻频率	Radio-Listen	来 一个 新闻 类 的 990 新闻 频率	7
我想听中国之声的千里共良宵节目	Radio-Listen	我 想 听 中国 之声 的 千里 共 良宵 节目	7
跳到上海戏剧广播中的越剧大观园	Radio-Listen	跳 到 上海 戏剧 广播 中 的 越剧 大观园	7
给我放一下鲁伟的装修那些事	Radio-Listen	给 我 放 一下 鲁伟 的 装修 那些 事	7
我要听一会频率是一零三点八的山东文艺广播电台	Radio-Listen	我要 听 一会 频率 是 一零 三点 八 的 山东 文艺 广播电台	7
播放董斌主持的情感咨询热线	Radio-Listen	播放 董斌 主持 的 情感 咨询 热线	7
想听四川广播电台的新闻联播	Radio-Listen	想 听 四川 广播电台 的 新闻联播	7
我想听音乐类的十堰音乐交通台	Radio-Listen	我 想 听 音乐 类 的 十堰 音乐 交通 台	7
收听一下交通类的济南人民广播电台交通台	Radio-Listen	收听 一下 交通 类 的 济南 人民 广播电台 交通 台	7
我们现在想收听于芳主持的遥远的你	Radio-Listen	我们 现在 想 收听 于芳 主持 的 遥远 的 你	7
是否能够给我播放一个薛冰主持的南风窗电台呢	Radio-Listen	是否 能够 给 我 播放 一个 薛冰 主持 的 南风窗 电台 呢	7
我想你给我收听一下频率是九六点一的惠东电台	Radio-Listen	我 想 你 给 我 收听 一下 频率 是 九 六点 一 的 惠东 电台	7
给我收听音乐类的济南人民广播电台交通音乐台	Radio-Listen	给 我 收听 音乐 类 的 济南 人民 广播电台 交通 音乐台	7
请帮我播放一下河南新闻广播的新闻故事会	Radio-Listen	请 帮 我 播放 一下 河南 新闻广播 的 新闻 故事会	7
放一个频率是九二点三的溧水人民广播电台	Radio-Listen	放 一个 频率 是 九二 点 三 的 溧水 人民 广播电台	7
我想你给我播放一下2021年的爱上男声FM呢	Radio-Listen	我 想 你 给 我 播放 一下 2021 年 的 爱 上 男声 FM 呢	7
蜻蜓FM的科学有故事给我放一会儿	Radio-Listen	蜻蜓 FM 的 科学 有 故事 给 我 放 一会儿	7
FM94点5北京新闻广播的节目帮我放一下	Radio-Listen	FM94 点 5 北京 新闻广播 的 节目 帮 我 放 一下	7
请调到FM94点0我要听那个四川电台经济频率	Radio-Listen	请调 到 FM94 点 0 我要 听 那个 四川 电台 经济 频率	7
张东主持的西马讲书播放出来	Radio-Listen	张东 主持 的 西马 讲 书 播放 出来	7
能不能来一个音乐电台魅力103	Radio-Listen	能 不能 来 一个 音乐 电台 魅力 103	7
播到FM88点7我想听那儿的英文歌	Radio-Listen	播到 FM88 点 7 我 想 听 那儿 的 英文歌	7
放一个经济类的连云港经济广播电台	Radio-Listen	放 一个 经济 类 的 连云港 经济 广播电台	7
我想听一个频率是一零三点六的广东人民广播电台城市之声	Radio-Listen	我 想 听 一个 频率 是 一零 三点 六 的 广东 人民 广播电台 城市 之声	7
调到南京经济广播，我要听财经类的新闻节目	Radio-Listen	调 到 南京 经济 广播 ， 我要 听 财经类 的 新闻节目	7
我想知道青山香港电台第五台在播放什么	Radio-Listen	我 想 知道 青山 香港电台 第五 台 在 播放 什么	7
找阅读之声频道听一下作家文库	Radio-Listen	找 阅读 之声 频道 听 一下 作家 文库	7
频率是九九点三的广东人民广播电台音乐台给我听听可以不	Radio-Listen	频率 是 九九 点 三 的 广东 人民 广播电台 音乐台 给 我 听听 可以 不	7
陈嘉慧主持的电台节目车麟时代给我播放	Radio-Listen	陈嘉慧 主持 的 电台节目 车麟 时代 给 我 播放	7
马上播放瑄瑄主持的海洋瑄瑄车友会	Radio-Listen	马上 播放 瑄 瑄 主持 的 海洋 瑄 瑄 车友会	7
我想听交通类的重庆交通电台，你收听一下	Radio-Listen	我 想 听 交通 类 的 重庆 交通 电台 ， 你 收听 一下	7
找到阿痣电台主持的随便一个情感节目	Radio-Listen	找到 阿痣 电台 主持 的 随便 一个 情感 节目	7
浙江之声的财经朋友圈给我放一下呗	Radio-Listen	浙江 之声 的 财经 朋友圈 给 我 放 一下 呗	7
收听一下体育类的大连体育电台节目吧	Radio-Listen	收听 一下 体育类 的 大连 体育 电台节目 吧	7
东方电台音乐频率经典947给我放一下吧	Radio-Listen	东方 电台 音乐 频率 经典 947 给 我 放 一下 吧	7
找个现在放英文歌儿的电台	Radio-Listen	找个 现在 放 英文 歌儿 的 电台	7
播放959年代音乐怀旧好声音	Radio-Listen	播放 959 年代 音乐 怀旧 好 声音	7
我想听FM101.8的都市之声	Radio-Listen	我 想 听 FM101.8 的 都市 之声	7
立刻找到 频率是九零点零的第三套节目文艺调频给我听听	Radio-Listen	立刻 找到   频率 是 九 零点 零 的 第三 套节目 文艺 调频 给 我 听听	7
预约广安青年广播电台的节目青年说	Radio-Listen	预约 广安 青年 广播电台 的 节目 青年 说	7
给我找到FM88点7的崇明区人民广播电台	Radio-Listen	给 我 找到 FM88 点 7 的 崇明 区 人民 广播电台	7
我想听开浩御书房的疯狂的投资	Radio-Listen	我 想 听 开浩御 书房 的 疯狂 的 投资	7
请找到中国之声播放千里共良宵	Radio-Listen	请 找到 中国 之声 播放 千里 共 良宵	7
收听频率是九七点四的古典也流行	Radio-Listen	收听 频率 是 九 七点 四 的 古典 也 流行	7
频率是九一点一的天津人民广播电台生活台收听一下吧	Radio-Listen	频率 是 九 一点 一 的 天津 人民 广播电台 生活 台 收听 一下 吧	7
拨到春叔电台主持的那个频道	Radio-Listen	拨到 春叔 电台 主持 的 那个 频道	7
请给我续听春天的春天电台	Radio-Listen	请 给 我续 听 春天 的 春天 电台	7
能给我把2021年的爱上男声FM放一下啊	Radio-Listen	能 给 我 把 2021 年 的 爱 上 男声 FM 放 一下 啊	7
要粤语电台就听南粤之声吧那好像是粤语的	Radio-Listen	要 粤语 电台 就 听 南粤 之声 吧 那 好像 是 粤语 的	7
听上海戏剧曲艺广播唱戏曲	Radio-Listen	听 上海 戏剧 曲艺 广播 唱 戏曲	7
你能把杜月媚主持的中华之声播放出来吗	Radio-Listen	你 能 把 杜月媚 主持 的 中华 之声 播放 出来 吗	7
找生活台听山西健康之声的健康达人	Radio-Listen	找 生活 台 听 山西 健康 之声 的 健康 达 人	7
音乐电台帮我找一个重庆音乐广播就可以	Radio-Listen	音乐 电台 帮 我 找 一个 重庆 音乐 广播 就 可以	7
找个曲艺电台正放三滴血的	Radio-Listen	找个 曲艺 电台 正放 三 滴血 的	7
听一听保定人民广播刘聪的节目快点儿给我调	Radio-Listen	听 一 听 保定 人民 广播 刘聪 的 节目 快点儿 给 我 调	7
想听英文歌儿了给我播到FM88点7	Radio-Listen	想 听 英文 歌儿 了 给 我 播到 FM88 点 7	7
请收听频率是一零七点八的大连生活频道	Radio-Listen	请 收听 频率 是 一零 七点 八 的 大连 生活 频道	7
频率是一零零点五的心里有个你电台立刻继续收听吧	Radio-Listen	频率 是 一零 零点 五 的 心里 有个 你 电台 立刻 继续 收听 吧	7
广电总局关于上星频道开办道德建设栏目的通知	Radio-Listen	广电总局 关于 上星 频道 开办 道德 建设 栏目 的 通知	7
给我放频率是九零点零的辽宁资讯可以吗	Radio-Listen	给 我 放 频率 是 九 零点 零 的 辽宁 资讯 可以 吗	7
我需要收听教育类的广东人民广播电台教育之声	Radio-Listen	我 需要 收听 教育 类 的 广东 人民 广播电台 教育 之声	7
帮我转到今天晚上六点的广西天气预报	Radio-Listen	帮 我 转到 今天 晚上 六点 的 广西 天气预报	7
打开电视切换到河北卫视	Radio-Listen	打开 电视 切换 到 河北 卫视	7
调到山海屯青少年广播电台 频率是九零点三	Radio-Listen	调 到 山海 屯 青少年 广播电台   频率 是 九 零点 三	7
中国新闻在哪个电视频道播出查询一下	Radio-Listen	中国 新闻 在 哪个 电视频道 播出 查询 一下	7
想看百姓财经，帮我打开公共吧	Radio-Listen	想 看 百姓 财经 ， 帮 我 打开 公共 吧	7
阿忠不离不弃是不是让对婚期更确定	Radio-Listen	阿忠 不离 不弃 是不是 让 对 婚期 更 确定	7
继续放频率是九零点零的常州人民电台	Radio-Listen	继续 放 频率 是 九 零点 零 的 常州 人民 电台	7
我想听频率是九七点四的北京人民广播电台音乐台	Radio-Listen	我 想 听 频率 是 九 七点 四 的 北京人民广播电台 音乐台	7
频率是八九点六的武汉人民广播电台交通台可以收听一下吗	Radio-Listen	频率 是 八九点 六 的 武汉 人民 广播电台 交通 台 可以 收听 一下 吗	7
麻烦帮我播放FM95点4海口旅游交通广播的节目	Radio-Listen	麻烦 帮 我 播放 FM95 点 4 海口 旅游 交通广播 的 节目	7
北京人民广播电台交通台这个交通类电台可以播放一下吗	Radio-Listen	北京人民广播电台 交通 台 这个 交通 类 电台 可以 播放 一下 吗	7
麻烦打开江苏影视的我在北京等你	Radio-Listen	麻烦 打开 江苏 影视 的 我 在 北京 等 你	7
播一个刘洋的洋洋电台	Radio-Listen	播 一个 刘洋 的 洋洋 电台	7
帮我调到财经节目直通公司	Radio-Listen	帮 我 调到 财经 节目 直通 公司	7
是不是能把有田龙的音乐之声播放出来	Radio-Listen	是不是 能 把 有 田龙 的 音乐 之声 播放 出来	7
找到I的时尚空间就袁博那个	Radio-Listen	找到 I 的 时尚 空间 就 袁博 那个	7
打开靳雷主持的经济之声	Radio-Listen	打开 靳雷 主持 的 经济 之声	7
收听频率是一零六点九的陈末电台	Radio-Listen	收听 频率 是 一零 六点 九 的 陈末 电台	7
给我放一个邢晓春的文艺之声	Radio-Listen	给 我 放 一个 邢晓春 的 文艺 之声	7
给我放一下保定交通广播的欢乐出行	Radio-Listen	给 我 放 一下 保定 交通广播 的 欢乐 出行	7
正点财经在哪个频道播出？往期视频回放一下啊	Radio-Listen	正点 财经 在 哪个 频道 播出 ？ 往期 视频 回放 一下 啊	7
上海戏剧曲艺广播请帮我播放里面的所有昆曲类节目	Radio-Listen	上海 戏剧 曲艺 广播 请 帮 我 播放 里面 的 所有 昆曲 类节目	7
有声的紫襟讲的都市的小说帮我播一下	Radio-Listen	有声 的 紫襟 讲 的 都市 的 小说 帮 我播 一下	7
现在给我续放成亚的电台节目记忆线	Radio-Listen	现在 给 我续 放成亚 的 电台节目 记忆 线	7
放一下频率是一零四点四的民谣电台	Radio-Listen	放 一下 频率 是 一零 四点 四 的 民谣 电台	7
播放中央人民广播电台的华夏之声，听今日新闻	Radio-Listen	播放 中央人民广播电台 的 华夏 之声 ， 听 今日 新闻	7
扬起生命之帆迈向成功之路祝人生的幸福每天与你同在	Radio-Listen	扬起 生命 之帆 迈向 成功之路 祝 人生 的 幸福 每天 与你同在	7
山东体育休闲广播就在FM102点1听那个就听好歌不听话	Radio-Listen	山东 体育 休闲 广播 就 在 FM102 点 1 听 那个 就 听 好 歌 不听话	7
收听湖南人民广播电视台的音乐台	Radio-Listen	收听 湖南 人民 广播 电视台 的 音乐台	7
我要听阿玉电台	Radio-Listen	我要 听 阿玉 电台	7
调到FM102点7我要听广州音乐之声	Radio-Listen	调到 FM102 点 7 我要 听 广州 音乐 之声	7
给我听频率是九四点九的扬州人民广播电台经济台	Radio-Listen	给 我 听 频率 是 九 四点 九 的 扬州 人民 广播电台 经济 台	7
上海交通广播中周扬的周末艺点适合现在听	Radio-Listen	上海 交通广播 中 周扬 的 周末 艺点 适合 现在 听	7
环球资讯广播打开，听听早间第一资讯	Radio-Listen	环球 资讯 广播 打开 ， 听听 早间 第一 资讯	7
方言台有藏语的吧找西藏藏语广播我要听	Radio-Listen	方言 台有 藏语 的 吧 找 西藏 藏语 广播 我要 听	7
是否可以来一个音乐类的中央电台音乐之声啊	Radio-Listen	是否 可以 来 一个 音乐 类 的 中央 电台 音乐 之声 啊	7
立刻播放一个音乐类的湖北人民广播电台交通音乐台	Radio-Listen	立刻 播放 一个 音乐 类 的 湖北 人民 广播电台 交通 音乐台	7
帮我调到齐麟的中国歌曲排行榜	Radio-Listen	帮 我 调到 齐麟 的 中国 歌曲 排行榜	7
主持人赵宁欢迎各位新浪网友来到新浪直播间我是主持人赵宁	Radio-Listen	主持人 赵宁 欢迎 各位 新浪 网友 来到 新浪 直播间 我 是 主持人 赵宁	7
江苏新闻广播高爽主持的节目快帮我播放一下	Radio-Listen	江苏 新闻广播 高爽 主持 的 节目 快 帮 我 播放 一下	7
号码幺五九三三零八三零五八的归属地是哪里	Radio-Listen	号码 幺 五九 三三零 八三 零 五八 的 归属 地是 哪里	7
是不是能播放一个频率是一零七点八的山东人民广播电台	Radio-Listen	是不是 能 播放 一个 频率 是 一零 七点 八 的 山东 人民 广播电台	7
开开FM104.1的早安交广，看看有没有堵车	Radio-Listen	开开 FM104.1 的 早安 交广 ， 看看 有没有 堵车	7
晨报记者陈文香港报道	Radio-Listen	晨报 记者 陈文 香港 报道	7
105点1马鞍山人民广播电台现在在播放什么节目快帮我放一下	Radio-Listen	105 点 1 马鞍山 人民 广播电台 现在 在 播放 什么 节目 快 帮 我 放 一下	7
找个体育台就FM104点3的南京体育广播听那个谈车论道	Radio-Listen	找个 体育台 就 FM104 点 3 的 南京 体育 广播 听 那个 谈车 论道	7
是否可以播放经济类电台中央电台经济之声啊	Radio-Listen	是否 可以 播放 经济 类 电台 中央 电台 经济 之声 啊	7
找一下经济之声我要听环球新财讯	Radio-Listen	找 一下 经济 之声 我 要 听 环球 新 财讯	7
现在就播音乐之声它是一档音乐类的节目	Radio-Listen	现在 就播 音乐 之声 它 是 一档 音乐 类 的 节目	7
戏曲频道8点38生活早参考-特别节目查找出来播放一下	Radio-Listen	戏曲 频道 8 点 38 生活 早 参考 - 特别节目 查找 出来 播放 一下	7
我想知道中国人民广播电台现在在播什么	Radio-Listen	我 想 知道 中国 人民 广播电台 现在 在播 什么	7
交通类的辽宁交通可以帮我收听听听吗	Radio-Listen	交通 类 的 辽宁 交通 可以 帮 我 收听 听听 吗	7
开启老袁的台州早班车听一下明天的天气预报	Radio-Listen	开启 老 袁 的 台州 早班车 听 一下 明天 的 天气预报	7
收听一下频率是一零零点七的江都人民广播电台	Radio-Listen	收听 一下 频率 是 一零 零点 七 的 江都 人民 广播电台	7
打开上午十点的好享购物	Radio-Listen	打开 上午 十点 的 好享 购物	7
给我放杜伟主持的明朝那些事	Radio-Listen	给 我 放 杜伟 主持 的 明朝 那些 事	7
马上帮我回放浙江电视台的今日聚焦	Radio-Listen	马上 帮 我 回放 浙江 电视台 的 今日 聚焦	7
给我拨到FM91点4听听中央人名广播电台啊	Radio-Listen	给 我 拨 到 FM91 点 4 听听 中央 人 名 广播电台 啊	7
给我拨到FM89点3听会儿何帅的节目	Radio-Listen	给 我 拨 到 FM89 点 3 听 会儿 何帅 的 节目	7
能来一个频率是一零五点二的羊城交通广播电台	Radio-Listen	能 来 一个 频率 是 一零 五点 二 的 羊城 交通 广播电台	7
你可以给我来一个频率是九五点六的大连社区吗	Radio-Listen	你 可以 给 我 来 一个 频率 是 九五 点 六 的 大连 社区 吗	7
叶玉卿风光归来息影女星今何在	Radio-Listen	叶玉卿 风光 归来 息影 女星 今何在	7
收听一下新闻类的十堰新闻台	Radio-Listen	收听 一下 新闻 类 的 十堰 新闻台	7
频率是九七点五的辽宁交通给我收听一下吧	Radio-Listen	频率 是 九 七点 五 的 辽宁 交通 给 我 收听 一下 吧	7
我想听九零点七的江阴人民广播电台	Radio-Listen	我 想 听 九 零点 七 的 江阴 人民 广播电台	7
海石湾盛鼎海鲜酒楼查询	Radio-Listen	海 石湾 盛鼎 海鲜酒楼 查询	7
立即播放一下济南新闻广播的节目	Radio-Listen	立即 播放 一下 济南 新闻广播 的 节目	7
能继续收听一下频率是一零五点二的深圳文艺电台交通台吗	Radio-Listen	能 继续 收听 一下 频率 是 一零 五点 二 的 深圳 文艺 电台 交通 台 吗	7
随便找个郭德纲的电台听得是他主持的哈	Radio-Listen	随便 找个 郭德纲 的 电台 听得 是 他 主持 的 哈	7
请查兰州孔亮火锅农民巷店	Radio-Listen	请查 兰州 孔亮 火锅 农民 巷店	7
给我拨到胡锡进电台我要听那个大事一锡话	Radio-Listen	给 我 拨 到 胡锡进 电台 我要 听 那个 大事 一锡话	7
我要买IPHONE五	Radio-Listen	我要 买 IPHONE 五	7
帮我找一个晚间情感电台	Radio-Listen	帮 我 找 一个 晚间 情感 电台	7
麻烦给我找到FM90点9就是东广新闻台	Radio-Listen	麻烦 给 我 找到 FM90 点 9 就是 东广 新闻台	7
你能给我收听一个交通类的重庆交通电台吗	Radio-Listen	你 能 给 我 收听 一个 交通 类 的 重庆 交通 电台 吗	7
FM90.5频率是否有新的新闻，帮我播放	Radio-Listen	FM90.5 频率 是否 有 新 的 新闻 ， 帮 我 播放	7
找一下王宁主持的都市之声播放一下呢	Radio-Listen	找 一下 王宁 主持 的 都市 之声 播放 一下 呢	7
音乐电台给我找一个江苏音乐吧	Radio-Listen	音乐 电台 给 我 找 一个 江苏 音乐吧	7
重复收听一下频率是一零一点一的江苏经济广播电台	Radio-Listen	重复 收听 一下 频率 是 一零 一点 一 的 江苏 经济 广播电台	7
孟庭苇到时满不在乎在台湾我也经常自己去买菜的	Radio-Listen	孟庭苇 到 时 满不在乎 在 台湾 我 也 经常 自己 去 买菜 的	7
找到保定新闻广播听与你同行	Radio-Listen	找到 保定 新闻广播 听 与 你 同行	7
本报记者卜昌伟易东方	Radio-Listen	本报记者 卜昌伟易 东方	7
你能把音乐类电台经典947给我放出来吗	Radio-Listen	你 能 把 音乐 类 电台 经典 947 给 我 放 出来 吗	7
我想听周伟琪的诗词鉴赏	Radio-Listen	我 想 听 周伟琪 的 诗词 鉴赏	7
我要听郭德纲的相声道上那些事	Radio-Listen	我要 听 郭德纲 的 相 声道 上 那些 事	7
我想听上海人民广播电台长三角之声	Radio-Listen	我 想 听 上海 人民 广播电台 长三角 之声	7
继续收听新闻类的襄樊新闻台	Radio-Listen	继续 收听 新闻 类 的 襄樊 新闻台	7
他操刀过真情对对碰真情等节目有情感节目之父之称	Radio-Listen	他 操刀 过 真情 对对碰 真情 等 节目 有 情感 节目 之父 之称	7
频率是九零点六的三水电台继续听吧	Radio-Listen	频率 是 九 零点 六 的 三水 电台 继续 听 吧	7
贵州卫视的贵州新闻联播播放一下	Radio-Listen	贵州 卫视 的 贵州 新闻联播 播放 一下	7
用天天动听播放还有我	Radio-Listen	用 天天 动听 播放 还有 我	7
一个星期后何音来到了剧组	Radio-Listen	一个 星期 后 何音 来到 了 剧组	7
给六五九七九六发短信	Radio-Listen	给 六五 九七 九六 发短信	7
听一个苏扬主持的杨子一线牵	Radio-Listen	听 一个 苏扬 主持 的 杨子 一线 牵	7
看看能不能搜到维吾尔语广播的今日新疆	Radio-Listen	看看 能 不能 搜 到 维吾尔语 广播 的 今日 新疆	7
来一个音乐类的音乐之声吧	Radio-Listen	来 一个 音乐 类 的 音乐 之声 吧	7
给我找出羊仔的广播剧听听	Radio-Listen	给 我 找出 羊仔 的 广播剧 听听	7
我要听幺零零点八的常熟人民广播电台海虞之声	Radio-Listen	我要 听 幺 零 零点 八 的 常熟 人民 广播电台 海虞之声	7
是不是能给我来一个体育电台大连体育	Radio-Listen	是不是 能 给 我 来 一个 体育 电台 大连 体育	7
CCTV1的15点27的人与自然-2021-142播放一下吧	Radio-Listen	CCTV1 的 15 点 27 的 人与自然 - 2021 - 142 播放 一下 吧	7
调到江苏故事广播，听板凳故事	Radio-Listen	调 到 江苏 故事 广播 ， 听 板凳 故事	7
AMT九六五和NV九五五哪个好	Radio-Listen	AMT 九 六五 和 NV 九五 五 哪个 好	7
请循环收听北京交通广播的欢乐正前方	Radio-Listen	请 循环 收听 北京 交通广播 的 欢乐 正前方	7
给我收听余文婷主持的追光	Radio-Listen	给 我 收听 余文婷 主持 的 追光	7
请帮我拨打王世超的电话	Radio-Listen	请 帮 我 拨打 王世超 的 电话	7
快给我调到FM105点2羊城交通电台	Radio-Listen	快给我 调到 FM105 点 2 羊城 交通 电台	7
找到万鸣的万鸣书场在苏州儿童广播	Radio-Listen	找到 万鸣 的 万鸣 书场 在 苏州 儿童 广播	7
我想听一会频率是九一点四的中央电台经济之声	Radio-Listen	我 想 听 一会 频率 是 九 一点 四 的 中央 电台 经济 之声	7
有声的紫襟讲的盗墓的小说帮我播一下	Radio-Listen	有声 的 紫襟 讲 的 盗墓 的 小说 帮 我播 一下	7
给找下蓝天的风靡空间我想听	Radio-Listen	给 找 下 蓝天 的 风靡 空间 我 想 听	7
搜索并播放科教频道的百家说故事	Radio-Listen	搜索 并 播放 科教 频道 的 百家 说 故事	7
张家边火炬开发区新艺物流公司	Radio-Listen	张家 边 火炬 开发区 新艺 物流 公司	7
回放5月22日的陕西新闻联播	Radio-Listen	回放 5 月 22 日 的 陕西 新闻联播	7
我能不能继续听频率是一零零点八的东莞人民广播电台	Radio-Listen	我能 不能 继续 听 频率 是 一零 零点 八 的 东莞 人民 广播电台	7
请拨到江苏流行音乐电台听现在的唱游新世纪	Radio-Listen	请拨 到 江苏 流行音乐 电台 听 现在 的 唱游 新世纪	7
调到FM88点2听成都故事广播的城市凡人秀	Radio-Listen	调到 FM88 点 2 听 成都 故事 广播 的 城市 凡人 秀	7
健康类的湖北人民广播电台健康之声来一个吧	Radio-Listen	健康 类 的 湖北 人民 广播电台 健康 之声 来 一个 吧	7
我就想听中央广播电台的文艺之声	Radio-Listen	我 就 想 听 中央广播电台 的 文艺 之声	7
我想听频率是一零五点二的紫金人民电台可以吗	Radio-Listen	我 想 听 频率 是 一零 五点 二 的 紫金 人民 电台 可以 吗	7
美食每刻下午的节目播放一下	Radio-Listen	美食 每刻 下午 的 节目 播放 一下	7
循环收听频率是九六点三的镇江文艺广播电台	Radio-Listen	循环 收听 频率 是 九 六点 三 的 镇江 文艺 广播电台	7
皇马银河战舰一期的成员名单	Radio-Listen	皇马 银河 战舰 一期 的 成员名单	7
重播一下早上九点的健康之道	Radio-Listen	重播 一下 早上 九点 的 健康 之道	7
调回北京城市广播我得接着听城市漫生活	Radio-Listen	调回 北京 城市 广播 我 得 接着 听 城市 漫 生活	7
找到喜马拉雅给我放一段儿吴晓波频道	Radio-Listen	找到 喜马拉雅 给 我 放 一段 儿 吴晓波 频道	7
FM88点7听一下英文歌	Radio-Listen	FM88 点 7 听 一下 英文歌	7
帮我调到合肥教育法治想看看有啥大事发生	Radio-Listen	帮 我 调到 合肥 教育 法治 想 看看 有 啥 大事 发生	7
找到文艺台的爱家就是乐黎想主播的	Radio-Listen	找到 文艺 台 的 爱家 就是 乐黎想 主播 的	7
再拨拨到美文的新闻晚高峰	Radio-Listen	再 拨 拨 到 美文 的 新闻 晚 高峰	7
给我来一个戏剧电台海上戏剧吧	Radio-Listen	给 我 来 一个 戏剧 电台 海上 戏剧 吧	7
欣赏一下中央人民广播电台的神州之声	Radio-Listen	欣赏 一下 中央人民广播电台 的 神州 之声	7
钱琳琳主持的中华之声可以播放一下吗	Radio-Listen	钱琳琳 主持 的 中华 之声 可以 播放 一下 吗	7
麻烦播放上海戏剧曲艺广播的所有昆曲类节目	Radio-Listen	麻烦 播放 上海 戏剧 曲艺 广播 的 所有 昆曲 类节目	7
频率是一零四点五的东广新闻台播放一下呢	Radio-Listen	频率 是 一零 四点 五 的 东广 新闻台 播放 一下 呢	7
湖南卫视积极申办快男图	Radio-Listen	湖南卫视 积极 申办 快 男图	7
随便播一个北冥有声讲的悬疑小说	Radio-Listen	随便 播 一个 北冥 有声 讲 的 悬疑 小说	7
请打开江苏综艺的震撼一条龙	Radio-Listen	请 打开 江苏 综艺 的 震撼 一条龙	7
频率是九三点八的重庆都市电台可以播放不	Radio-Listen	频率 是 九 三点 八 的 重庆 都市 电台 可以 播放 不	7
能不能调到96.6兆赫的经济节目	Radio-Listen	能 不能 调到 96.6 兆赫 的 经济 节目	7
我想听一个新闻类的990新闻频率	Radio-Listen	我 想 听 一个 新闻 类 的 990 新闻 频率	7
陈文媛闻陈冠希名字一脸不悦关门避风头图	Radio-Listen	陈文媛 闻 陈冠希 名字 一脸 不悦 关门 避风头 图	7
找FM107点7我要听李沛聪主持的节目	Radio-Listen	找 FM107 点 7 我要 听 李沛聪 主持 的 节目	7
来一个频率是一零一点七的饶平人民广播电台	Radio-Listen	来 一个 频率 是 一零 一点 七 的 饶平 人民 广播电台	7
收听一下教育类的广东人民广播电台教育之声吧	Radio-Listen	收听 一下 教育 类 的 广东 人民 广播电台 教育 之声 吧	7
请给我放一下广播欲望与理想的区别	Radio-Listen	请 给 我 放 一下 广播 欲望 与 理想 的 区别	7
上午八点的合肥经济新闻联播啥时候有回放啊，好像看耶	Radio-Listen	上午 八点 的 合肥 经济 新闻联播 啥时候 有 回放 啊 ， 好像 看耶	7
频率是一零三点零的南通经济广播电台现在播放一下	Radio-Listen	频率 是 一零 三点 零 的 南通 经济 广播电台 现在 播放 一下	7
帮我打开南昌新闻综合的每日新闻	Radio-Listen	帮 我 打开 南昌 新闻 综合 的 每日 新闻	7
陕西农林卫视的三农信息联播可以给我回放下吗我想看下	Radio-Listen	陕西 农林 卫视 的 三农 信息 联播 可以 给 我 回 放下 吗 我 想 看 下	7
放一下广播李瑞先的新闻热线	Radio-Listen	放 一下 广播 李瑞先 的 新闻热线	7
继续收听频率是九一点七的句容人民广播电台	Radio-Listen	继续 收听 频率 是 九 一点 七 的 句容 人民 广播电台	7
到廊坊了得听音乐无极限啊调到FM89点5	Radio-Listen	到 廊坊 了 得 听 音乐 无极限 啊 调到 FM89 点 5	7
要听频率是九七点零的天门电台呢	Radio-Listen	要 听 频率 是 九 七点 零 的 天门 电台 呢	7
帮我转到今天晚上六点的广西天气预报	Radio-Listen	帮 我 转到 今天 晚上 六点 的 广西 天气预报	7
放一下解忧电台	Radio-Listen	放 一下 解忧 电台	7
给我放一下频率是一零零点三的深夜电台	Radio-Listen	给 我 放 一下 频率 是 一零 零点 三 的 深夜 电台	7
音乐旅途这个节目是张扬主播，搜一下重庆交通广播里有没有	Radio-Listen	音乐 旅途 这个 节目 是 张扬 主播 ， 搜 一下 重庆 交通广播 里 有没有	7
我想听一个频率是九一点二的孝感电台新闻台呢	Radio-Listen	我 想 听 一个 频率 是 九 一点 二 的 孝感 电台 新闻台 呢	7
你能给我收听一下频率是一零一点八的第四套节目民族广播吗	Radio-Listen	你 能 给 我 收听 一下 频率 是 一零 一点 八 的 第四 套节目 民族 广播 吗	7
请打开财经的生财有道	Radio-Listen	请 打开 财经 的 生财有道	7
搜索宁波电视台的健康有1套	Radio-Listen	搜索 宁波 电视台 的 健康 有 1 套	7
我想听频率是一零五点零的山东人民生活频道	Radio-Listen	我 想 听 频率 是 一零 五点 零 的 山东 人民 生活 频道	7
拍戏主持唱歌全面开花样样精彩	Radio-Listen	拍戏 主持 唱歌 全面 开花 样样 精彩	7
接着上次的收听马路的马路电台	Radio-Listen	接着 上次 的 收听 马路 的 马路 电台	7
重庆之声找一下听听啊	Radio-Listen	重庆 之声 找 一下 听听 啊	7
你可以给我收听一下频率是九九点一的大连财经吗	Radio-Listen	你 可以 给 我 收听 一下 频率 是 九九 点 一 的 大连 财经 吗	7
尚琏主持的法制节目法治新天地帮我播一下	Radio-Listen	尚琏 主持 的 法制 节目 法治 新天地 帮 我播 一下	7
我要听夏雪主持的大学时光	Radio-Listen	我要 听夏雪 主持 的 大学 时光	7
